city_state,lat,lng
"Aspinwall,Iowa",41.9105,-95.135
"Saratoga,Arkansas",33.7446,-93.9043
"Moccasin,Montana",47.0527,-109.9086
"Guffey,Colorado",38.7591,-105.5024
"Vista,Missouri",37.9891,-93.6637
"Ambrose,North Dakota",48.9559,-103.4813
"Barksdale,Texas",29.7293,-100.0338
"Boone Grove,Indiana",41.3548,-87.1295
"Cotesfield,Nebraska",41.3575,-98.6335
"Tolsona,Alaska",62.0844,-146.092
"Youngstown,California",37.6481,-119.7182
"Haigler Creek,Arizona",34.2163,-110.9719
"Kent,Minnesota",46.4374,-96.6833
"Dahlen,North Dakota",48.1587,-97.9319
"Lafontaine,Kansas",37.4004,-95.843
"Smyrna,South Carolina",35.042,-81.4094
"Matheson,Colorado",39.1683,-103.977
"Keeler,California",36.4867,-117.8733
"Hough,Oklahoma",36.872,-101.5747
"Jolley,Iowa",42.4794,-94.7191
"Burdick,Kansas",38.5589,-96.8472
"Atka,Alaska",52.2301,-174.2133
"Pine Bend,Minnesota",47.4222,-95.5979
"Levelock,Alaska",59.0683,-156.9009
"Ryan Park,Wyoming",41.3131,-106.4896
"Herron,Montana",48.5341,-109.7718
"New Woodville,Oklahoma",33.9688,-96.6548
"Westervelt,Illinois",39.4792,-88.8612
"Logan Creek,Nevada",39.0626,-119.9295
"Cope,South Carolina",33.3777,-81.0079
"Birdsong,Arkansas",35.461,-90.2598
"South Mound,Kansas",37.435,-95.2245
"Crooked Creek,Alaska",61.8439,-158.1082
"Mohawk Vista,California",39.8048,-120.5883
"Portland,Iowa",43.1254,-93.1351
"Iliamna,Alaska",59.7957,-154.8698
"Mont Ida,Kansas",38.217,-95.3658
"Russell Springs,Kansas",38.9128,-101.1757
"Cotton Town,Pennsylvania",40.2798,-78.4811
"Symonds,Mississippi",33.8339,-90.8895
"Dana,Iowa",42.1072,-94.2383
"Detroit,Illinois",39.6202,-90.6759
"Windsor,Indiana",40.1545,-85.2127
"Rockport Colony,South Dakota",43.582,-97.8431
"Mutual,Oklahoma",36.2305,-99.168
"Ceex Haci,Wisconsin",44.2818,-89.965
"Malo,Washington",48.7997,-118.6119
"Lupus,Missouri",38.846,-92.454
"Romeville,Louisiana",30.0676,-90.8341
"Wenonah,Illinois",39.32,-89.288
"Sattley,California",39.6265,-120.4357
"Benton,Alabama",32.3078,-86.818
"Webber,Kansas",39.9344,-98.0351
"Mappsburg,Virginia",37.576,-75.7593
"Lago,Texas",26.0885,-97.6132
"Excello,Missouri",39.6335,-92.4743
"Reserve,Montana",48.6024,-104.4677
"Ludden,North Dakota",46.0082,-98.1254
"Kemps Mill,Maryland",39.6268,-77.8137
"Brandon,Colorado",38.4464,-102.4412
"Crab Orchard,Nebraska",40.3347,-96.4224
"Shannon Colony,South Dakota",43.9826,-97.4251
"Zeandale,Kansas",39.1627,-96.4279
"El Socio,Texas",26.3404,-98.6371
"Evansville,Alaska",66.9206,-151.4201
"Linnsburg,Indiana",40.0003,-86.8
"Huntersville,West Virginia",38.186,-80.0152
"Taylorsville,California",40.0586,-120.8387
"Ono,California",40.4801,-122.6257
"Karluk,Alaska",57.5845,-154.3255
"Mona,Iowa",43.486,-92.9534
"Baring,Missouri",40.2447,-92.2059
"Chase,Alaska",62.4624,-149.9371
"Ocean Beach,New York",40.6463,-73.1565
"Hassell,North Carolina",35.9086,-77.2763
"Venice,Nebraska",41.239,-96.3526
"Gandy,Nebraska",41.4698,-100.4583
"Healy Lake,Alaska",64.0281,-144.6331
"Rockham,South Dakota",44.9043,-98.8234
"Wooldridge,Missouri",38.9065,-92.5214
"Summerhaven,Arizona",32.4416,-110.7766
"Cardiff,Alabama",33.6473,-86.9308
"Altoona,Florida",28.9681,-81.6482
"Inkster,North Dakota",48.1513,-97.6442
"Meridian,Oklahoma",35.8442,-97.2456
"Ferry,Alaska",64.0496,-148.9205
"Wilsonia,California",36.7347,-118.9558
"Mineola,Iowa",41.1414,-95.6947
"Lawrenceport,Indiana",38.7512,-86.3878
"Gildford Colony,Montana",48.8025,-110.2843
"Landusky,Montana",47.8982,-108.6202
"Farnsworth,Texas",36.3111,-100.9683
"Dell,Montana",44.7268,-112.6969
"Long Lake,South Dakota",45.8567,-99.2058
"Victoria Vera,Texas",26.3182,-98.6929
"Alta Sierra,California",35.7292,-118.5493
"Panola,Illinois",40.7829,-89.0203
"Kramer,North Dakota",48.691,-100.7078
"Ottosen,Iowa",42.8977,-94.376
"Cross Anchor,South Carolina",34.644,-81.8585
"Denham,Minnesota",46.3617,-92.9415
"Sylvester,Texas",32.7221,-100.2507
"Fredonia,North Dakota",46.3291,-99.0955
"Farmers,Kentucky",38.1413,-83.5404
"Nora,Nebraska",40.1642,-97.9738
"Hendley,Nebraska",40.1313,-99.9713
"Platina,California",40.3591,-122.9042
"Hurdsfield,North Dakota",47.4468,-99.931
"Milltown,South Dakota",43.4252,-97.8081
"National,Maryland",39.6111,-78.9401
"Sholes,Nebraska",42.3348,-97.2946
"La Paloma Ranchettes,Texas",26.3148,-98.623
"Coulterville,California",37.7123,-120.1967
"Arbela,Missouri",40.4631,-92.0156
"Flowella,Texas",27.22,-98.0645
"Gilman,Montana",47.5093,-112.3578
"Normanna,Texas",28.5277,-97.7831
"Twin Hills Colony,Montana",48.0168,-111.0698
"Covenant Life,Alaska",59.3998,-136.0946
"Norristown,Georgia",32.5064,-82.4982
"Springwater Colony,Montana",46.4569,-109.7532
"Hilldale Colony,Montana",48.8035,-109.7832
"Cornlea,Nebraska",41.68,-97.5669
"Kilbourne,Ohio",40.3323,-82.9593
"Foosland,Illinois",40.3611,-88.4291
"Dellview,North Carolina",35.3865,-81.4127
"Sunset Acres,Texas",27.7942,-99.4566
"Eagle Grove,Georgia",34.2918,-83.0043
"Rainsville,Indiana",40.414,-87.3158
"Girard,Texas",33.3636,-100.6598
"Bluewater Village,New Mexico",35.2464,-107.9676
"Mosquero,New Mexico",35.7743,-103.9544
"Cedar Springs,Georgia",31.1873,-85.0324
"Loma,North Dakota",48.6417,-98.5248
"Stoneville,Mississippi",33.4238,-90.9216
"Linoma Beach,Nebraska",41.0583,-96.3149
"Scottsville,Kansas",39.5426,-97.9523
"Deer Canyon,New Mexico",34.4436,-106.2607
"Gascoyne,North Dakota",46.119,-103.0788
"Crookston,Nebraska",42.9263,-100.7534
"South Woodstock,Vermont",43.5608,-72.5321
"Cogdell,Georgia",31.1663,-82.7217
"Amorita,Oklahoma",36.924,-98.2936
"Tecolote,New Mexico",35.4604,-105.2842
"McGrath,Minnesota",46.2421,-93.2751
"Danville,Kansas",37.286,-97.8921
"Buell,Missouri",39.0328,-91.4407
"Virgil,South Dakota",44.2909,-98.4276
"Independence,Indiana",40.3378,-87.1717
"Kerrick,Minnesota",46.3386,-92.5843
"Kaka,Arizona",32.5113,-112.3166
"Wise River,Montana",45.792,-112.9485
"Udell,Iowa",40.7801,-92.7432
"Lynn Center,Illinois",41.2945,-90.3592
"Johnson,Minnesota",45.5722,-96.2941
"Nealmont,Pennsylvania",40.6666,-78.2187
"Roscoe,Montana",45.3517,-109.4932
"Clear Creek,Utah",39.6433,-111.1548
"Moselle,Mississippi",31.5087,-89.2824
"Memphis,Alabama",33.1369,-88.3008
"Wood Lake,Nebraska",42.6386,-100.2376
"Dorchester,Texas",33.532,-96.6958
"Spencer,Idaho",44.377,-112.1897
"Hamburg,Indiana",39.3809,-85.2508
"Platinum,Alaska",58.978,-161.7185
"Obert,Nebraska",42.6895,-97.0272
"Beryl Junction,Utah",37.701,-113.6535
"Piney,Oklahoma",35.8875,-94.5537
"Nanafalia,Alabama",32.1114,-87.9958
"Pollock,Missouri",40.3583,-93.0834
"Pompeys Pillar,Montana",45.9906,-107.9504
"Oxville,Illinois",39.7054,-90.5604
"Roll,Indiana",40.5523,-85.3903
"Cliff Village,Missouri",37.0252,-94.5172
"Stidham,Oklahoma",35.3686,-95.7008
"Leando,Iowa",40.8237,-92.0823
"Hansboro,North Dakota",48.9524,-99.3802
"Lake Roberts Heights,New Mexico",33.0271,-108.1381
"Fancy Gap,Virginia",36.6771,-80.6997
"Otranto,Iowa",43.4608,-92.9863
"Sage Creek Colony,Montana",48.9288,-110.9723
"Cynthiana,Ohio",39.1736,-83.3485
"Lushton,Nebraska",40.724,-97.7237
"Big Spring,Maryland",39.6257,-77.9396
"Scott,Arkansas",34.6966,-92.0938
"Inverness,Montana",48.5599,-110.7101
"Bassett,Kansas",37.9063,-95.4076
"Shoshone,California",35.951,-116.3056
"Floriston,California",39.393,-120.0149
"Samnorwood,Texas",35.05,-100.2814
"Coppock,Iowa",41.1636,-91.7151
"Cascade Colony,Montana",47.441,-111.8178
"Beavertown,Pennsylvania",40.3737,-78.237
"Strang,Nebraska",40.4149,-97.5872
"Ferney,South Dakota",45.3346,-98.0939
"Bavaria,Kansas",38.7955,-97.7548
"Owasa,Iowa",42.4319,-93.2047
"Mountain View Colony,Montana",46.068,-108.7213
"Pheba,Mississippi",33.5835,-88.9494
"Labette,Kansas",37.23,-95.1836
"Benton,Iowa",40.7047,-94.3608
"New Salem,Kansas",37.3143,-96.8897
"Floraville,Illinois",38.3764,-90.0562
"Onaka,South Dakota",45.1912,-99.4659
"Biddle,Montana",45.1051,-105.3116
"Cathay,North Dakota",47.5542,-99.4108
"Rockwood,Illinois",37.8404,-89.6968
"Spiritwood,North Dakota",46.9343,-98.4933
"Speed,Kansas",39.6764,-99.4209
"Windham,Montana",47.0781,-110.1386
"Louisburg,Minnesota",45.1645,-96.1711
"Floweree,Montana",47.7248,-111.0254
"Mexican Hat,Utah",37.1731,-109.873
"Leopold,Indiana",38.1039,-86.5833
"Prairie City,South Dakota",45.5312,-102.8164
"Hogeland,Montana",48.8547,-108.6624
"Alsen,North Dakota",48.6303,-98.7048
"Lancaster,Virginia",37.7675,-76.4549
"Montello,Nevada",41.2671,-114.197
"Kickapoo Site 2,Kansas",39.7029,-95.6495
"Lowman,Idaho",44.0786,-115.6206
"Helen,West Virginia",37.6374,-81.313
"Aguilares,Texas",27.4516,-99.0932
"Barada,Nebraska",40.2185,-95.5777
"Cotter,Iowa",41.2925,-91.4617
"San Mateo,New Mexico",35.3381,-107.645
"Milford,Missouri",37.5864,-94.1581
"Domino,Texas",33.2495,-94.1162
"Oakhurst,Texas",30.7434,-95.3072
"Denver,Missouri",40.3989,-94.3233
"Keystone,Nebraska",41.2187,-101.5841
"Toeterville,Iowa",43.4401,-92.8879
"Golden,New Mexico",35.2637,-106.223
"Natural Bridge,Alabama",34.0904,-87.6014
"Dennis,Mississippi",34.559,-88.2303
"Atomic City,Idaho",43.4431,-112.8124
"Elmer,Missouri",39.9573,-92.6499
"Juntura,Oregon",43.7487,-118.0789
"Haugan,Montana",47.3887,-115.4079
"Carlton,Kansas",38.6866,-97.2931
"Edna Bay,Alaska",55.964,-133.6662
"Gerlach,Nevada",40.6452,-119.3614
"Maybell,Colorado",40.5188,-108.0885
"Edgewater Estates,Texas",28.0969,-97.865
"Burchinal,Iowa",43.0648,-93.2786
"Waverly,South Dakota",44.9987,-96.9742
"Bayou Corne,Louisiana",30.0158,-91.1528
"Geronimo Estates,Arizona",34.3695,-111.3617
"Square Butte,Montana",47.5147,-110.1991
"Pentress,West Virginia",39.7101,-80.1684
"Abney Crossroads,South Carolina",34.5063,-80.5107
"Crocker,South Dakota",45.107,-97.7805
"Charco,Arizona",32.2474,-112.6001
"Paris Crossing,Indiana",38.8295,-85.648
"Van Vleet,Mississippi",33.9833,-88.8972
"Hat Island,Washington",48.013,-122.3201
"Lane,South Dakota",44.0697,-98.4246
"Arapahoe,Colorado",38.853,-102.1789
"Macedonia,Illinois",38.0525,-88.7054
"Little America,Wyoming",41.547,-109.8642
"Stryker,Montana",48.6727,-114.7676
"Baker,Nevada",39.015,-114.1233
"Hunter Creek,Arizona",34.3054,-111.0159
"Elliott,Maryland",38.3095,-76.0069
"Randolph,Missouri",39.156,-94.4929
"Urbana,Kansas",37.558,-95.3999
"Hayfield,Iowa",43.1786,-93.6949
"Gerster,Missouri",37.9548,-93.5769
"Galatia,Kansas",38.6411,-98.9578
"Childers Hill,Tennessee",35.0816,-88.3267
"Sandusky,Indiana",39.4195,-85.478
"McClenney Tract,California",35.822,-118.6477
"Correll,Minnesota",45.232,-96.1627
"Forbes,North Dakota",45.9425,-98.782
"Bucks,Alabama",31.0169,-88.0249
"Hillman,Minnesota",46.0063,-93.8887
"Emmet,Nebraska",42.4757,-98.8093
"De Lamere,North Dakota",46.2668,-97.3332
"Leonard,Minnesota",47.6513,-95.2672
"Ardoch,North Dakota",48.2054,-97.338
"California Hot Springs,California",35.8876,-118.6551
"New Richmond,West Virginia",37.5734,-81.487
"Rachel,Nevada",37.6414,-115.7681
"Martinsburg Junction,Pennsylvania",40.3101,-78.3365
"Quail,Texas",34.9151,-100.3919
"Ernstville,Maryland",39.6304,-78.0239
"Sapphire Ridge,Montana",46.8866,-110.2522
"Clay,Texas",30.3883,-96.346
"Utica,Montana",46.9678,-110.0935
"Richfield,Kansas",37.2653,-101.7828
"St. Cloud,Missouri",38.1732,-91.2127
"Clarksburg,Indiana",39.4352,-85.3473
"Deputy,Indiana",38.7952,-85.6528
"Hollenberg,Kansas",39.981,-96.9917
"Los Ojos,New Mexico",36.7361,-106.5669
"Two Buttes,Colorado",37.5606,-102.3965
"Nenzel,Nebraska",42.9274,-101.1018
"Wiseman,Alaska",67.437,-150.1334
"Tildenville,Florida",28.5384,-81.6025
"Meyer,Illinois",40.1477,-91.5031
"Mound,Louisiana",32.333,-91.0241
"Graysville,Indiana",39.1175,-87.5561
"Knob Lick,Missouri",37.6785,-90.3679
"Redstone,Montana",48.8217,-104.9432
"Boulder,Wyoming",42.7461,-109.7067
"Brinsmade,North Dakota",48.184,-99.3236
"Oak Hill,Alabama",31.9216,-87.0852
"Fedora,South Dakota",44.0067,-97.7895
"Cedar Highlands,Utah",37.6295,-113.0667
"Monango,North Dakota",46.1734,-98.5952
"King Ranch Colony,Montana",47.0572,-109.6362
"Big Bow,Kansas",37.5609,-101.5573
"Palo Blanco,Texas",26.3876,-98.9024
"Cobden,Minnesota",44.2825,-94.8466
"Oark,Arkansas",35.6923,-93.5733
"Zortman,Montana",47.9168,-108.509
"Edge Hill,Georgia",33.1534,-82.625
"Falconaire,Texas",26.5511,-99.1168
"Smithwick,South Dakota",43.2976,-103.2163
"Bucks Lake,California",39.8797,-121.1941
"Lakewood,Illinois",39.3235,-88.8981
"Kep'el,California",41.2842,-123.819
"Gilead,Nebraska",40.1461,-97.4151
"Beaver,Kansas",38.6379,-98.6736
"Eagle Bay,New York",43.7687,-74.8174
"Holiday City,Ohio",41.6183,-84.5384
"Nekoma,North Dakota",48.5763,-98.3755
"Sibley,North Dakota",47.2188,-97.9654
"Fults,Illinois",38.1644,-90.2128
"Macomb,Oklahoma",35.1479,-97.0086
"Cotopaxi,Colorado",38.3738,-105.6912
"Potomac,Montana",46.8813,-113.5751
"Chilo,Ohio",38.7934,-84.1374
"Whitlock,Tennessee",36.3707,-88.3612
"Redrock,New Mexico",32.6885,-108.7406
"Lawton,North Dakota",48.3036,-98.3684
"Beaverdam,Nevada",37.6898,-114.4491
"Doran,Minnesota",46.1852,-96.4857
"Livonia,Missouri",40.492,-92.7005
"Denhoff,North Dakota",47.4786,-100.2592
"Lonerock,Oregon",45.0887,-119.8841
"Riggston,Illinois",39.6944,-90.4234
"Beatty,Oregon",42.4419,-121.2716
"Mammoth,Montana",45.6692,-112.0176
"Shaniko,Oregon",45.0037,-120.7522
"Sarles,North Dakota",48.945,-98.9969
"Elmira,Missouri",39.5087,-94.1546
"Disautel,Washington",48.3446,-119.2301
"Grassland Colony,South Dakota",45.6682,-98.7965
"Duran,New Mexico",34.4636,-105.3807
"Trout Valley,New Mexico",33.0363,-108.1893
"Rye,Arizona",34.0979,-111.3542
"Chilili,New Mexico",34.8974,-106.2332
"Westerville,Nebraska",41.3962,-99.3818
"Parcoal,West Virginia",38.4604,-80.3731
"Merritt,Illinois",39.7151,-90.4154
"Ocean,Maryland",39.6016,-78.945
"Attu Station,Alaska",52.8955,173.123
"Hibernia,New Jersey",40.9423,-74.5011
"McMullen,Alabama",33.1481,-88.1757
"Fairdale,North Dakota",48.49,-98.2312
"Hardy,Iowa",42.8102,-94.0512
"Time,Illinois",39.5612,-90.7236
"Seven Springs,North Carolina",35.2249,-77.8452
"Chapeno,Texas",26.5508,-99.1339
"Hitchcock,Oklahoma",35.9676,-98.3497
"Perth,North Dakota",48.7148,-99.4582
"Gamaliel,Arkansas",36.4518,-92.2369
"Van Tassell,Wyoming",42.6643,-104.0913
"Deerfield Colony,Montana",47.2601,-109.6787
"Escondida,New Mexico",34.1012,-106.8974
"Nelson,Nevada",35.7179,-114.8313
"Manley Hot Springs,Alaska",65.0187,-150.6453
"Lindy,Nebraska",42.7351,-97.7499
"Brownell,Kansas",38.6406,-99.7443
"Elkport,Iowa",42.7417,-91.275
"Eastshore,Kansas",38.3839,-97.0682
"Leamersville,Pennsylvania",40.3742,-78.4312
"Wautec,California",41.3543,-123.8623
"Mershon,Georgia",31.4636,-82.2538
"Marvin,South Dakota",45.2605,-96.9154
"Eagle City,Oklahoma",35.9338,-98.59
"Manhattan Beach,Minnesota",46.737,-94.1396
"Bentley,Illinois",40.344,-91.1118
"Franklin Forge,Pennsylvania",40.4713,-78.2317
"Brogan,Oregon",44.2475,-117.5187
"Yetter,Iowa",42.3161,-94.843
"Albany,Wyoming",41.1869,-106.1255
"Durango,Iowa",42.5618,-90.7762
"Rodman,Iowa",43.0266,-94.5274
"Pendroy,Montana",48.073,-112.2992
"Fourche,Arkansas",34.9933,-92.6189
"Oak Hill,Kansas",39.2466,-97.3428
"Austin,Nevada",39.4976,-117.074
"State Line,Idaho",47.7052,-117.0366
"Leaf,Mississippi",31.0276,-88.798
"Needham,Indiana",39.53,-85.9711
"Hyder,Alaska",55.9816,-130.0383
"Bynum,Montana",47.9682,-112.3165
"Huntsdale,Missouri",38.912,-92.4787
"Tulsita,Texas",28.6423,-97.818
"Overly,North Dakota",48.6811,-100.151
"Wightmans Grove,Ohio",41.4243,-83.0468
"Vilas,South Dakota",44.0084,-97.5956
"Lisco,Nebraska",41.4986,-102.6236
"Braddock,North Dakota",46.564,-100.0896
"Hetland,South Dakota",44.3772,-97.2347
"Old Eucha,Oklahoma",36.3551,-94.9379
"Cathedral,Colorado",38.0836,-107.0306
"Jackson,Montana",45.3679,-113.4097
"Elfin Cove,Alaska",58.1286,-136.1951
"Twodot,Montana",46.4224,-110.0725
"Tonsina,Alaska",61.5617,-145.0656
"Big Sandy,West Virginia",37.4608,-81.7051
"La Bajada,New Mexico",35.5565,-106.2436
"Venturia,North Dakota",45.9971,-99.5479
"Jenner,California",38.451,-123.1203
"El Rancho,Wyoming",42.268,-105.0477
"Bevington,Iowa",41.3596,-93.7902
"Helvetia,West Virginia",38.7058,-80.1993
"Homestead,Montana",48.4202,-104.5369
"Hamberg,North Dakota",47.7633,-99.516
"Hachita,New Mexico",31.9153,-108.3253
"Hepburn,Iowa",40.8476,-95.0166
"Ludell,Kansas",39.8566,-100.9583
"Saltese,Montana",47.4115,-115.512
"Wynnburg,Tennessee",36.3301,-89.4686
"Denio,Nevada",41.9888,-118.6375
"Mentone,Texas",31.7073,-103.5989
"Draper,South Dakota",43.9262,-100.5372
"Tarnov,Nebraska",41.6148,-97.5025
"Falman,Texas",27.9281,-97.1713
"Champion,Nebraska",40.4706,-101.7468
"Clayton,Idaho",44.2591,-114.388
"Warm Spring Creek,Montana",47.1847,-109.2827
"Loring Colony,Montana",48.7891,-107.9687
"Quitman,Missouri",40.3733,-95.0769
"River Forest,Indiana",40.1106,-85.7292
"Ayr,North Dakota",47.0411,-97.4909
"Golden Valley Colony,Montana",46.2592,-109.2735
"Barry,Minnesota",45.5581,-96.5604
"Kaylor,South Dakota",43.1926,-97.8405
"Jugtown,Pennsylvania",40.3363,-78.327
"Lamkin,Texas",31.8241,-98.2619
"Charmwood,Missouri",38.281,-91.0968
"Concepcion,Texas",27.3951,-98.3556
"Sunrise,Alaska",60.8701,-149.4678
"Johnstown,Nebraska",42.5721,-100.0563
"Florence,Minnesota",44.2372,-96.0516
"Port Protection,Alaska",56.3293,-133.594
"Doran,Virginia",37.0958,-81.8321
"Frierson,Louisiana",32.2486,-93.6895
"Alzada,Montana",45.0206,-104.4129
"Deanville,Texas",30.4295,-96.7569
"Mosheim,Texas",31.6304,-97.6002
"Lake Minchumina,Alaska",63.7981,-152.3446
"Valley Park,Oklahoma",36.2828,-95.7362
"Calvin,North Dakota",48.8518,-98.938
"Wetonka,South Dakota",45.6242,-98.7717
"Hamlin,Kansas",39.9156,-95.6275
"St. Onge,South Dakota",44.5458,-103.7198
"Tolley,North Dakota",48.7303,-101.8274
"Poole,Nebraska",40.987,-98.9655
"Cloverleaf Colony,South Dakota",44.184,-97.5385
"York,North Dakota",48.3132,-99.5733
"Crescent Lake,Oregon",43.5097,-121.9354
"Bryant,Oklahoma",35.3923,-96.0624
"Inland,Nebraska",40.5954,-98.2232
"Tarrants,Missouri",39.3578,-91.1836
"Cedar,Kansas",39.6571,-98.9402
"Strathcona,Minnesota",48.5537,-96.1671
"Maytown,Kentucky",37.5326,-82.7992
"Gregory,Arkansas",35.1534,-91.3343
"Antler,North Dakota",48.9713,-101.2832
"Mechanicsburg,Virginia",37.152,-80.9411
"Conway,North Dakota",48.2343,-97.6751
"Los Veteranos II,Texas",27.7711,-99.4433
"Friendship,Oklahoma",34.6978,-99.2287
"Quay,Oklahoma",36.1596,-96.7089
"Wiederkehr Village,Arkansas",35.4817,-93.7577
"Foraker,Oklahoma",36.8728,-96.5693
"Livengood,Alaska",65.4817,-148.4171
"Halley,Arkansas",33.5363,-91.3236
"Tonopah,Arizona",33.488,-112.9308
"Springdale,Montana",45.7381,-110.2236
"Niota,Illinois",40.6155,-91.288
"Avard,Oklahoma",36.6973,-98.7893
"Midfield,Texas",28.9404,-96.2132
"Radium,Kansas",38.1738,-98.8944
"Pedro Bay,Alaska",59.7862,-154.1321
"Pickens,West Virginia",38.6559,-80.216
"Sarben,Nebraska",41.1662,-101.3043
"Balfour,North Dakota",47.9509,-100.5343
"Datil,New Mexico",34.1423,-107.8424
"Clarysville,Maryland",39.6421,-78.8887
"Cass,West Virginia",38.397,-79.92
"Kief,North Dakota",47.86,-100.5133
"Alton,Indiana",38.1211,-86.4195
"Eagleville,California",41.319,-120.1146
"High Bridge,Kentucky",37.8299,-84.7096
"Botines,Texas",27.7719,-99.4571
"Jacinto,Mississippi",34.7622,-88.4276
"Florence,Illinois",39.6288,-90.6108
"Byers,Kansas",37.7879,-98.8671
"Valdez,Colorado",37.1239,-104.6793
"Stockham,Nebraska",40.7164,-97.9434
"Apache Creek,New Mexico",33.8486,-108.6141
"Millbrook Colony,South Dakota",43.67,-97.8717
"Concord,Kentucky",38.6876,-83.4915
"Tamora,Nebraska",40.8945,-97.2252
"Tunis,Texas",30.544,-96.528
"Gann Valley,South Dakota",44.0336,-98.9887
"Argo,Iowa",41.6258,-90.4341
"Mildred,Kansas",38.0235,-95.1717
"Sumner,Oklahoma",36.3182,-97.1179
"Marineland,Florida",29.6657,-81.2138
"Mountain City,Nevada",41.8374,-115.9633
"Graniteville,California",39.4442,-120.7361
"Bazile Mills,Nebraska",42.5124,-97.9083
"Triplett,Missouri",39.4984,-93.1938
"Lutak,Alaska",59.3997,-135.6314
"Huntley,Wyoming",41.9316,-104.1439
"Saline City,Indiana",39.3653,-87.1322
"Colliers,West Virginia",40.3651,-80.5377
"Tavistock,New Jersey",39.8758,-75.0273
"Wolf Creek,Montana",47.0059,-112.07
"Silvana,Washington",48.2018,-122.2459
"Rafael Pena,Texas",26.301,-98.6409
"South Lineville,Missouri",40.5785,-93.5242
"Martinez,Texas",26.4221,-98.7529
"Ogallah,Kansas",38.9946,-99.7326
"Impact,Texas",32.5002,-99.7465
"Stillwell,Indiana",41.5559,-86.6028
"Le Roy,Iowa",40.8779,-93.5926
"Nikolski,Alaska",53.0133,-168.7536
"Mylo,North Dakota",48.6358,-99.6179
"Roseville,Iowa",43.0253,-92.8082
"Rosebud,Montana",46.2711,-106.4468
"Brownsville,Maryland",39.3782,-77.6615
"Big Rock,Iowa",41.7691,-90.8265
"Bartlett,Iowa",40.8853,-95.7947
"Dewey,Montana",45.7764,-112.8553
"Lorenzo,Nebraska",41.0576,-103.0821
"Waterford,Mississippi",34.6494,-89.4575
"Kidder,South Dakota",45.8817,-97.7139
"Gross,Nebraska",42.9461,-98.5697
"Indian Springs,Maryland",39.6457,-78.0074
"Bonanza,Colorado",38.2966,-106.1419
"Chalybeate,Mississippi",34.9319,-88.8703
"Texola,Oklahoma",35.2225,-99.993
"Byron,Oklahoma",36.9014,-98.2944
"Sawpit,Colorado",37.9947,-108.0021
"Garland,Kansas",37.7305,-94.6244
"Hannah,North Dakota",48.9729,-98.6903
"Jefferson,Oklahoma",36.7203,-97.7909
"Walcott,Arkansas",36.0454,-90.6722
"Elrod,Indiana",39.0548,-85.1638
"Harris,Kansas",38.3206,-95.445
"Silesia,Montana",45.556,-108.8368
"Knowles,Oklahoma",36.8729,-100.1924
"Hiko,Nevada",37.6063,-115.2018
"Opolis,Kansas",37.3449,-94.6245
"Fontana Dam,North Carolina",35.4328,-83.8248
"Kupreanof,Alaska",56.809,-132.9889
"Auburn,North Dakota",48.5066,-97.4368
"Carlton,Texas",31.9197,-98.1714
"Irena,Missouri",40.5403,-94.3899
"Little Valley,California",40.8931,-121.178
"Alamo Lake,Arizona",34.2588,-113.5079
"Lonetree,Wyoming",41.0273,-110.1536
"El Capitan,Arizona",33.2383,-110.7833
"Lynn,Colorado",37.4219,-104.6431
"Raleigh,North Dakota",46.3572,-101.3054
"Lost River,Idaho",43.7326,-113.5577
"Plainview,Iowa",41.6672,-90.7801
"Coosawhatchie,South Carolina",32.5851,-80.9328
"Surprise Creek Colony,Montana",47.1706,-110.3397
"Money Island,New Jersey",39.2855,-75.2352
"Latimer,Kansas",38.7386,-96.8459
"Kramer,Nebraska",40.5913,-96.8734
"Santel,Texas",26.3756,-98.8833
"Towner,Colorado",38.4705,-102.0804
"Granite,Oregon",44.81,-118.4187
"Waldron,Kansas",37.0018,-98.1825
"Anatone,Washington",46.1354,-117.1322
"Brockway,Montana",47.2992,-105.7645
"Pillsbury,North Dakota",47.2071,-97.7957
"Gapland,Maryland",39.4021,-77.6584
"Live Oak,South Carolina",34.056,-78.9397
"Leal,North Dakota",47.1049,-98.3155
"Lime Village,Alaska",61.327,-155.3181
"Kingsbury Colony,Montana",48.3044,-112.4846
"Norway,Kansas",39.6965,-97.7738
"Edson,Kansas",39.335,-101.5495
"Goodland,Minnesota",47.1636,-93.1376
"Sherwood,Tennessee",35.0749,-85.9259
"Donaldson,Minnesota",48.5749,-96.8992
"Gutierrez,Texas",26.34,-98.6319
"Coolin,Idaho",48.476,-116.8441
"Broadland,South Dakota",44.4938,-98.3466
"Cuyama,California",34.9312,-119.6148
"Goodenow,Illinois",41.3922,-87.6397
"Stevens Village,Alaska",66.025,-149.0802
"Glenn,Georgia",33.1493,-85.2092
"Elbert,Texas",33.2747,-99.0021
"Bloomfield,Montana",47.4123,-104.919
"Danvers,Montana",47.2283,-109.713
"Ypsilanti,North Dakota",46.7834,-98.561
"Centerville,Montana",47.3844,-111.1432
"Jennings,Maryland",39.6487,-79.1835
"Moss Landing,California",36.8019,-121.7872
"Wales,North Dakota",48.8952,-98.6008
"Bridgeport,Kansas",38.6272,-97.614
"Stockville,Nebraska",40.5335,-100.3846
"Lindsay,Montana",47.2249,-105.1528
"Vail,Pennsylvania",40.7011,-78.2139
"Santa Monica,Texas",26.3654,-97.59
